"Date","Alibaba","Alphabet","AMCX","Autonation Inc","Brunswick Corp","Buzzfeed","CBRE","Comcast","Compass Inc","CRMT","Doordash","Ebay","Etsy","EXP World Holding","Joyy","Kingsoft","Nextdoor Holding","Opendoor","Oracle","Paltalk","Paramount Global","Phoenix New","Pinterest","Sirius XM Holding","Snowflake","Spotify","Topgolf Callaway","Uber","Vista Outdoor","VROOM Inc","Warner Bros","Weibo","Yelp"
2018-10-22,38.78,55.569,60.06,38.78,57.86,NA,39.26,35.75,NA,72.28,NA,28.49,43.69,6.25,61.51,NA,NA,NA,47.94,6.51,56.8,19.98,NA,6.03,NA,148.54,23.13,NA,14.43,NA,NA,60.87,42.99
2018-10-19,38.9,55.259,60.12,38.9,58.97,NA,39.55,35.98,NA,71.3,NA,28.75,41.49,6.08,59.13,NA,NA,NA,47.59,7,57.2,19.98,NA,6.01,NA,148.93,22.97,NA,14.77,NA,NA,56.99,42.49
2018-10-18,38.67,54.896,58.84,38.67,59.72,NA,39.39,35.94,NA,71.69,NA,31.55,43.25,6.06,60.5,NA,NA,NA,47.38,7.02,56.17,20.1,NA,6.16,NA,152.49,23.48,NA,15.02,NA,NA,58.49,42.58
2018-10-17,39.86,56.38,59.6,39.86,61.24,NA,39.66,36.4,NA,72.73,NA,32.02,43.17,6.415,60.54,NA,NA,NA,47.86,NA,55.86,21.3,NA,6.25,NA,159.28,23.93,NA,15.56,NA,NA,60.66,43.93
2018-10-16,40.01,56.654,59.29,40.01,61.79,NA,40.32,36,NA,74.2,NA,32.25,43.41,6.73,68.88,NA,NA,NA,48.23,6.95,55.05,21,NA,6.31,NA,164.75,24.07,NA,15.88,NA,NA,63.14,44.25
2018-10-15,38.76,55.122,58.83,38.76,59.92,NA,39.48,35.09,NA,72.83,NA,31.86,41.15,6.05,68.3,NA,NA,NA,47.12,NA,54.36,20.94,NA,6.14,NA,159.25,23.28,NA,15.49,NA,NA,60.37,42.96
2018-10-12,38.06,56.027,57.93,38.06,59.65,NA,38.91,34.62,NA,71.58,NA,31.72,41.55,6.385,73.02,NA,NA,NA,47.38,6.55,54.32,21.3,NA,6.19,NA,158.49,23.27,NA,15.72,NA,NA,59.64,42.78
2018-10-11,39.04,54.537,57.01,39.04,59.38,NA,39.01,33.67,NA,71.45,NA,31.4,38.99,6.64,68.03,NA,NA,NA,46.78,NA,53.82,20.22,NA,5.97,NA,152.27,22.88,NA,15.78,NA,NA,55.82,41.75
2018-10-10,39.85,54.608,57.65,39.85,59.71,NA,40.01,34.28,NA,72.39,NA,31.67,39.98,7.05,68.42,NA,NA,NA,47.4,7,55.53,20.64,NA,5.95,NA,149.48,22.78,NA,15.93,NA,NA,56.5,41.7
2018-10-09,39.84,57.258,59.96,39.84,60.76,NA,41.2,35.44,NA,74.12,NA,33.28,42.25,7.375,71.43,NA,NA,NA,48.87,6.99,57.38,21.12,NA,6.18,NA,161.53,23.18,NA,16.02,NA,NA,61.08,44.63
2018-10-08,39.89,57.796,64.54,39.89,62.8,NA,42.06,35.18,NA,76.01,NA,32.58,42.99,7.655,73.01,NA,NA,NA,49.36,7.15,57.05,23.1,NA,6.195,NA,163.47,23.1,NA,16.21,NA,NA,64.07,45.36
2018-10-05,39.2,58.391,63.55,39.2,63.3,NA,42.07,34.56,NA,75.65,NA,32.24,44.4,7.695,73.4,NA,NA,NA,49.35,7.22,55.32,23.22,NA,6.13,NA,164.38,23.22,NA,16.48,NA,NA,64.25,46.3
2018-10-04,39.34,58.854,63.58,39.34,64.25,NA,43.27,35.21,NA,76.89,NA,32.63,46.02,8.05,73.83,NA,NA,NA,49.47,7.25,56.02,23.7,NA,6.21,NA,168.58,23.49,NA,16.44,NA,NA,65.54,47.26
2018-10-03,40.09,60.576,67.26,40.09,65.91,NA,44.32,35.19,NA,77.52,NA,32.75,48.14,8,75.34,NA,NA,NA,49.75,7.5,55.91,23.82,NA,6.26,NA,176.95,23.86,NA,16.45,NA,NA,69.37,47.99
2018-10-02,40.61,60.382,66.36,40.61,65.69,NA,44.06,35.7,NA,76.18,NA,32.56,47.52,8.425,72.91,NA,NA,NA,50.23,7.35,56.51,22.92,NA,6.23,NA,178.88,23.54,NA,17.09,NA,NA,68.4,47.5
2018-10-01,41.53,60.426,66.01,41.53,66.6,NA,44.44,35.52,NA,79.82,NA,32.51,49.96,7.935,72.61,NA,NA,NA,51.8,7.41,55.76,23.76,NA,6.3,NA,180.4,24.15,NA,17.46,NA,NA,72.52,48.43
2018-09-28,41.55,60.354,66.34,41.55,67.02,NA,44.1,35.41,NA,78.2,NA,33.02,51.38,9.195,74.92,NA,NA,NA,51.56,7.34,57.45,25.32,NA,6.32,NA,180.83,24.29,NA,17.89,NA,NA,73.13,49.2
2018-09-27,42.11,60.368,66.25,42.11,66.87,NA,44.2,35.22,NA,78.35,NA,33.34,52.01,9.195,73.95,NA,NA,NA,51.69,7,56.55,259.199,NA,6.36,NA,184.41,24.14,NA,17.85,NA,NA,76.2,49.9
2018-09-26,42.53,59.703,65.69,42.53,67.27,NA,44.33,35.37,NA,78.65,NA,33.58,50.9,9.07,75.9,NA,NA,NA,51.63,7.6,56.5,24.48,NA,6.38,NA,182.05,23.69,NA,17.42,NA,NA,76.08,49.51
2018-09-25,42.53,59.694,65.33,42.53,67.44,NA,44.54,35.4,NA,78.9,NA,32.76,50.44,9.195,73.1,NA,NA,NA,51.72,7.2,56.55,25.02,NA,6.27,NA,179.91,23.37,NA,17.24,NA,NA,75.7,50.32
2018-09-24,43.53,58.978,64.7,43.53,66.79,NA,45.25,35.63,NA,79.4,NA,33.72,49.2,9.195,72.49,NA,NA,NA,51.24,5.25,56.58,24.6,NA,6.26,NA,176.97,23.5,NA,17.26,NA,NA,75.68,49.32
2018-09-21,44.39,58.606,65.17,44.39,67.64,NA,45.46,37.9,NA,77.75,NA,34.04,47.54,9.555,74.89,NA,NA,NA,51.1,5.9,56.74,252.599,NA,6.98,NA,175.02,22.71,NA,17.83,NA,NA,77.69,49.92
2018-09-20,44.47,59.578,64.52,44.47,67.93,NA,45.74,37.81,NA,80.5,NA,34.24,48.75,9.53,74.2,NA,NA,NA,50.43,6.99,56.7,256.799,NA,7.01,NA,172.64,22.97,NA,17.63,NA,NA,77.41,52.07
2018-09-19,43.91,58.714,64.16,43.91,69.22,NA,44.9,37.32,NA,79.15,NA,34.22,50.16,9.26,71.99,NA,NA,NA,49.43,6.98,55.97,263.999,NA,7,NA,171.14,22.85,NA,17.55,NA,NA,75.91,48.77
2018-09-18,43.09,58.355,63.81,43.09,69.08,NA,45.71,37.74,NA,80.15,NA,34.12,51.63,8.985,70.26,NA,NA,NA,49.03,7.25,55.67,267.599,NA,7.04,NA,175.52,23.06,NA,17.4,NA,NA,72.05,49.97
2018-09-17,43.53,57.992,63.31,43.53,68.44,NA,45.73,36.96,NA,83.05,NA,34.2,50.1,8.885,70.15,NA,NA,NA,49.18,4.5,56.28,267.599,NA,7.06,NA,175.1,23,NA,17.43,NA,NA,72.41,46.28
2018-09-14,44.9,58.899,64.06,44.9,68.75,NA,46.77,36.96,NA,82.65,NA,34.1,52.85,8.685,72.84,NA,NA,NA,49.25,3.61,55.85,270.599,NA,7.13,NA,180.63,23.33,NA,17.54,NA,NA,72.86,46.05
2018-09-13,43.81,59.107,64.04,43.81,68.77,NA,46.45,37.04,NA,82.45,NA,34.44,50.55,8.54,74.06,NA,NA,NA,48.96,3.8,56.21,274.199,NA,7.19,NA,184.89,23.21,NA,17.43,NA,NA,73.35,45.94
2018-09-12,43.77,58.58,64.28,43.77,68.37,NA,46.46,36.09,NA,83,NA,34.26,49.17,8.21,71.41,NA,NA,NA,49.34,3.8,55.14,265.799,NA,7.12,NA,183.79,23.43,NA,17.83,NA,NA,69.32,45.72
2018-09-11,43.83,59.5,62.86,43.83,68.75,NA,46.65,36.3,NA,84.1,NA,34.11,49.4,8.08,70.48,NA,NA,NA,48.92,3.17,55.4,262.799,NA,7.18,NA,182.67,23.28,NA,18.24,NA,NA,68.72,45.23
2018-09-10,44.19,58.753,63.01,44.19,68.3,NA,46.35,36.36,NA,83.15,NA,33.71,47.19,8.075,70.59,NA,NA,NA,48.86,2.56,55.2,274.199,NA,7.14,NA,182.49,23.27,NA,18.39,NA,NA,70.66,45.25
2018-09-07,43.53,58.88,63.15,43.53,68.31,NA,45.8,36.17,NA,82.75,NA,33.99,47.14,7.705,71.58,NA,NA,NA,47.81,2.7,56.06,290.399,NA,6.98,NA,177.8,22.94,NA,18.35,NA,NA,72.99,45.26
2018-09-06,43.69,59.2,62.42,43.69,67.82,NA,46.88,35.92,NA,84.85,NA,33.66,46.12,7.755,72.34,NA,NA,NA,47.71,3.3,54.62,301.799,NA,7.02,NA,175.56,23.1,NA,18.28,NA,NA,72.26,44.91
2018-09-05,44.72,59.955,63.11,44.72,67.84,NA,47.16,36.28,NA,82.05,NA,34.13,47.39,7.965,73.35,NA,NA,NA,48.04,2.61,52.95,303.599,NA,7,NA,177.36,23.1,NA,18.48,NA,NA,72.3,44.93
2018-09-04,44.91,60.565,62.98,44.91,66.32,NA,47.5,36.38,NA,82.65,NA,34.8,50.66,7.805,76.81,NA,NA,NA,48.58,3.17,52.59,302.399,NA,7.15,NA,187.53,22.98,NA,18.45,NA,NA,76.01,46.73
2018-08-31,45.35,61.59,62.81,45.35,66.42,NA,48.81,36.99,NA,83.45,NA,34.61,48.69,8.11,76.43,NA,NA,NA,48.58,2.35,53.02,307.199,NA,7.1,NA,189.52,22.81,NA,18.47,NA,NA,76.74,47.12
2018-08-30,45.46,62.722,63.33,45.46,65.9,NA,48.05,36.68,NA,82.35,NA,34.8,48.31,7.98,75.86,NA,NA,NA,48.38,2.25,53.01,294.599,NA,7.06,NA,189.85,22.44,NA,17.57,NA,NA,76.44,46.82
2018-08-29,45.95,63.232,63.42,45.95,67.04,NA,47.95,36.75,NA,83.35,NA,34.93,47.76,7.74,77.92,NA,NA,NA,48.89,1.9,53.89,294.599,NA,7.1,NA,191.26,22.7,NA,18.18,NA,NA,79.86,46.99
2018-08-28,46.42,62.293,63.88,46.42,67.03,NA,48.34,36.35,NA,83,NA,34.74,47.88,7.79,77.28,NA,NA,NA,48.64,1.5,53.39,280.199,NA,7,NA,191.96,22.76,NA,18.03,NA,NA,80.1,46.74
2018-08-27,46.2,62.813,63.37,46.2,66.55,NA,47.97,36.43,NA,82.45,NA,34.58,48.14,8.04,78.69,NA,NA,NA,49.33,1.7,53.66,274.799,NA,7.02,NA,194.69,22.89,NA,18,NA,NA,80.77,46.99
2018-08-24,45.66,61.838,62.92,45.66,65.4,NA,47.56,36.5,NA,84.05,NA,34.53,49.04,7.925,77.05,NA,NA,NA,49.26,1.8,53.1,267.599,NA,6.96,NA,192.38,23.08,NA,18.01,NA,NA,78.57,46.35
2018-08-23,46.38,61.058,62.22,46.38,64.43,NA,47.63,35.31,NA,83,NA,34.4,48.81,7.99,76.48,NA,NA,NA,48.96,1.9,52.88,265.199,NA,6.9,NA,190,22.55,NA,17.91,NA,NA,78.06,45.31
2018-08-22,47.02,61.088,62.91,47.02,65.59,NA,47.85,35.48,NA,83.35,NA,34.7,47.84,7.975,76.35,NA,NA,NA,48.8,1.95,53.38,268.799,NA,7,NA,191.03,22.59,NA,17.97,NA,NA,79.23,44.18
2018-08-21,47.59,60.87,62.97,47.59,66.1,NA,48.08,35.74,NA,84.5,NA,34.53,47.57,7.825,73.98,NA,NA,NA,48.41,2,53.97,268.799,NA,6.94,NA,190.38,22.93,NA,18.25,NA,NA,78.15,44.53
2018-08-20,46.83,61.097,62.09,46.83,64.57,NA,47.32,35.43,NA,80.1,NA,34.02,46.9,7.9,74.9,NA,NA,NA,48.42,2,53.56,266.399,NA,6.95,NA,186.4,22.67,NA,18.17,NA,NA,76.76,44.74
2018-08-17,46.38,60.792,60.45,46.38,64.91,NA,47.54,35.6,NA,81.55,NA,34.01,46.53,7.95,73.64,NA,NA,NA,48.36,2.25,53.22,260.999,NA,6.97,NA,188.37,22.52,NA,18.49,NA,NA,74.9,45.32
2018-08-16,46.03,61.203,60.45,46.03,63.77,NA,46.88,35.66,NA,67,NA,33.77,45.63,8.145,72.28,NA,NA,NA,48.1,1.95,52.98,257.999,NA,6.94,NA,192.36,22.52,NA,18.53,NA,NA,73.96,46.35
2018-08-15,46,61.611,60.46,46,63.02,NA,46.51,34.97,NA,64.95,NA,33.86,44.86,8.025,73.4,NA,NA,NA,47.84,2,52.8,24.78,NA,6.9,NA,190.33,22.48,NA,18.48,NA,NA,72.79,46.82
2018-08-14,46,62.907,60.97,46,63.85,NA,46.92,35.39,NA,65.2,NA,34.4,46.14,8.5,75.64,NA,NA,NA,48.23,2,52.57,24.78,NA,6.96,NA,193.75,22.62,NA,18.6,NA,NA,75.59,47.86
2018-08-13,45.8,62.432,59.99,45.8,63.16,NA,46.08,35.04,NA,64.65,NA,33.88,45.19,8.535,87.67,NA,NA,NA,48.01,2.2,52.21,25.08,NA,6.95,NA,191.55,22.32,NA,18.67,NA,NA,76.84,46.94
2018-08-10,46.31,62.625,60.24,46.31,62.97,NA,46.99,35.08,NA,65.55,NA,34.09,46.06,8.53,88.87,NA,NA,NA,48.32,NA,52.52,265.799,NA,6.96,NA,189.06,22.35,NA,18.35,NA,NA,80.55,49.35
2018-08-09,47.05,63.223,60.45,47.05,63.7,NA,47.97,35.49,NA,65.5,NA,34.15,43.73,8.325,88.55,NA,NA,NA,48.54,NA,53.57,260.999,NA,6.995,NA,187.38,22.26,NA,18.92,NA,NA,80.12,48.33
2018-08-08,47.7,63.067,59.81,47.7,63.33,NA,48.07,35.05,NA,65.45,NA,33.84,43.12,8.065,88.24,NA,NA,NA,48.39,NA,53.16,25.08,NA,6.95,NA,178.7,21.91,NA,16.47,NA,NA,80.09,38.16
2018-08-07,48.35,62.792,59.59,48.35,63.87,NA,49.6,35.4,NA,65.55,NA,33.78,43.84,7.95,89.52,NA,NA,NA,48.48,NA,53.22,249.599,NA,6.86,NA,179.52,21.77,NA,16.53,NA,NA,83.47,38.65
2018-08-06,47.8,61.883,61.02,47.8,63.5,NA,49.37,35.32,NA,64.7,NA,33.99,42.43,7.5,88.77,NA,NA,NA,48.67,NA,52.85,24.9,NA,6.89,NA,179.95,22.09,NA,16.11,NA,NA,83.1,38.75
2018-08-03,47.26,61.908,60.57,47.26,63.62,NA,49.5,35.41,NA,63.6,NA,33.66,41.54,7.22,90.62,NA,NA,NA,48.47,NA,53.16,24.66,NA,6.87,NA,175.5,21.72,NA,15.99,NA,NA,80.79,37.92
2018-08-02,46.33,62.056,58.48,46.33,63.41,NA,49.32,34.64,NA,63.65,NA,33.22,42.4,7.175,91.5,NA,NA,NA,47.9,NA,52.72,252.599,NA,6.96,NA,179.71,19.62,NA,15.9,NA,NA,79.99,37.72
2018-08-01,47.26,61.65,60.61,47.26,63.25,NA,49.86,35.4,NA,64.2,NA,33.09,41.2,7.15,92.43,NA,NA,NA,47.35,NA,52.55,256.799,NA,6.86,NA,180.12,19.21,NA,15.74,NA,NA,81.97,37.51
2018-07-31,48.53,61.361,60.29,48.53,64.3,NA,49.8,35.78,NA,64,NA,33.45,40.86,7.085,93.23,NA,NA,NA,47.68,NA,52.67,24.84,NA,7.02,NA,182.83,19.24,NA,16.24,NA,NA,82.75,36.88
2018-07-30,47.61,61.502,60.21,47.61,63.88,NA,49.18,35.46,NA,63.4,NA,33.67,40.23,6.655,95.19,NA,NA,NA,47.73,NA,51.28,23.64,NA,6.99,NA,176.79,19.15,NA,15.96,NA,NA,82.1,37.27
2018-07-27,45.94,62.645,59.08,45.94,62.33,NA,49.97,35.08,NA,62.55,NA,33.81,41.97,7.375,98.1,NA,NA,NA,48.63,NA,54.01,24.06,NA,7.08,NA,186.27,19.29,NA,15.75,NA,NA,87.05,38
2018-07-26,45.86,64.275,59.73,45.86,63.05,NA,49.84,34.75,NA,64.25,NA,34.43,42.61,7.295,100.03,NA,NA,NA,48.87,NA,57.53,24.6,NA,7.2,NA,196.28,19.57,NA,15.89,NA,NA,88,40.18
2018-07-25,46.28,63.797,59.9,46.28,65.85,NA,49.35,33.42,NA,64.55,NA,33.89,42.98,7.275,97.81,NA,NA,NA,48.95,NA,57.31,25.32,NA,7.14,NA,187.99,19.34,NA,15.71,NA,NA,89.72,38.99
2018-07-24,48.18,62.908,60.2,48.18,66.47,NA,49.18,33.39,NA,64.25,NA,33.52,41.77,7.14,94.5,NA,NA,NA,48.67,NA,56.66,23.64,NA,6.98,NA,187.81,19.06,NA,15.53,NA,NA,88.27,38
2018-07-23,48.89,60.55,61.4,48.89,66.95,NA,49.2,34.17,NA,63.9,NA,33.79,43.23,7.32,95.07,NA,NA,NA,48.67,NA,56.87,23.16,NA,7.12,NA,188.05,19.35,NA,15.8,NA,NA,88.36,38.64
2018-07-20,48.59,59.894,61.55,48.59,67.22,NA,49.33,34.3,NA,64.5,NA,34.2,43.8,6.945,97.4,NA,NA,NA,48.52,NA,57.23,24.24,NA,7.11,NA,182.79,19.2,NA,15.59,NA,NA,88.1,39.39
2018-07-19,49.36,59.955,62.15,49.36,67.24,NA,49.66,34.91,NA,63.4,NA,34.11,43.23,6.55,95.29,NA,NA,NA,48.44,NA,57.44,262.199,NA,7.14,NA,182.19,18.83,NA,15.73,NA,NA,87.07,39.69
2018-07-18,48.94,60.646,61.34,48.94,68.19,NA,49.98,34.04,NA,63.65,NA,37.95,44.44,6.075,97.72,NA,NA,NA,48.64,NA,58.22,262.799,NA,7.13,NA,186.15,18.83,NA,15.66,NA,NA,89.51,40.75
2018-07-17,49.64,60.654,61.45,49.64,67.69,NA,49.67,34.27,NA,63.4,NA,37.81,44.25,5.575,97.34,NA,NA,NA,48.9,NA,58.02,272.999,NA,7.07,NA,187.05,18.78,NA,15.66,NA,NA,90.74,40.75
2018-07-16,49.17,59.826,62.84,49.17,67.79,NA,48.79,34.97,NA,62.8,NA,37.73,42.91,5.57,98.89,NA,NA,NA,48.46,NA,58.83,268.799,NA,7.04,NA,184.22,18.63,NA,15.85,NA,NA,90.27,40.3
2018-07-13,48.85,60.221,63.38,48.85,67.56,NA,49.11,34.7,NA,62.7,NA,37.61,43,55.585,98.43,NA,NA,NA,48.63,NA,59.01,275.999,NA,7.1,NA,187.21,18.56,NA,16.03,NA,NA,90.67,39.79
2018-07-12,47.71,60.063,63.42,47.71,67.04,NA,48.62,34.55,NA,63.7,NA,37.55,43.24,5.555,97.57,NA,NA,NA,48.15,NA,59.12,276.599,NA,7.11,NA,188.35,18.59,NA,16.02,NA,NA,90.65,40.72
2018-07-11,47.75,58.573,63.08,47.75,67.23,NA,48.19,33.77,NA,63.85,NA,36.98,43.39,5.45,96.93,NA,NA,NA,47.64,NA,59.3,272.399,NA,7.05,NA,182.35,18.97,NA,16.35,NA,NA,88.62,39.4
2018-07-10,48.38,58.357,63.73,48.38,68.42,NA,49.35,33.34,NA,63.35,NA,37.04,43.79,5.49,97.15,NA,NA,NA,46.99,NA,58.74,284.999,NA,7.02,NA,180.43,19.01,NA,16.48,NA,NA,90.28,39.4
2018-07-09,50.48,58.364,63.89,50.48,68.74,NA,49.2,33.56,NA,64.5,NA,37.91,44.51,5.45,99.26,NA,NA,NA,46.73,NA,58.37,292.799,NA,7.04,NA,177.44,19.33,NA,16.55,NA,NA,90.97,40
2018-07-06,49.73,57.754,62.85,49.73,66.46,NA,48.6,33.58,NA,64.2,NA,37.39,44.71,5.485,97.21,NA,NA,NA,46,NA,58.15,272.399,NA,7,NA,175.7,19.31,NA,16.58,NA,NA,90.44,39.96
2018-07-05,48.96,57.064,62.12,48.96,65.83,NA,48.19,33.12,NA,64.45,NA,37.03,43.86,5.76,93.95,NA,NA,NA,45.41,NA,56.9,271.799,NA,6.9,NA,176.44,19.15,NA,16.2,NA,NA,88.07,40
2018-07-03,48.27,55.814,61.72,48.27,65.33,NA,47.61,33.09,NA,63.85,NA,36.64,42.58,5.89,98.72,NA,NA,NA,44.72,NA,55.64,260.399,NA,6.75,NA,168.66,19.14,NA,15.83,NA,NA,88.03,39.3
2018-07-02,48.39,57.105,61.98,48.39,66.73,NA,47.66,33.17,NA,62.95,NA,36.67,42.78,5.765,99.77,NA,NA,NA,44.95,NA,55.98,259.799,NA,6.82,NA,170.69,19.41,NA,15.89,NA,NA,89.07,39.61
2018-06-29,48.58,56.459,62.2,48.58,64.48,NA,47.74,32.81,NA,61.9,NA,36.26,42.19,5.66,100.47,NA,NA,NA,44.06,NA,56.22,254.999,NA,6.77,NA,168.24,18.97,NA,15.49,NA,NA,88.76,39.18
2018-06-28,49.14,56.339,63.22,49.14,62.84,NA,47.35,32.63,NA,63.4,NA,36.14,42.24,5.8,103.04,NA,NA,NA,43.84,NA,56.13,25.32,NA,6.82,NA,167.7,19.23,NA,15.82,NA,NA,87.93,39.12
2018-06-27,48.98,55.847,62.69,48.98,62.27,NA,47.13,32.29,NA,62.55,NA,36.3,40.42,6.085,103.4,NA,NA,NA,43.45,NA,55.71,254.999,NA,6.65,NA,172.15,19.14,NA,16.24,NA,NA,87.14,38.7
2018-06-26,49.95,56.631,63.73,49.95,64.13,NA,47.21,32.78,NA,63.85,NA,37.07,41.98,62.855,109.57,NA,NA,NA,44.41,NA,55.86,263.399,NA,6.92,NA,175.98,19.34,NA,16.51,NA,NA,92.27,39.68
2018-06-25,49.82,56.964,64.72,49.82,63.37,NA,47.12,33.12,NA,64,NA,37.11,41.75,6.305,110.77,NA,NA,NA,44.28,NA,56.24,267.599,NA,7.06,NA,170.37,19.23,NA,16.45,NA,NA,93.31,40.08
2018-06-22,50.18,58.465,65.4,50.18,65.58,NA,48.8,33.81,NA,65.15,NA,38.09,43.18,6.395,115.54,NA,NA,NA,44.1,NA,56.7,273.599,NA,7.14,NA,180.94,19.75,NA,16.48,NA,NA,98.17,40.68
2018-06-21,50.48,58.472,65.02,50.48,65.61,NA,48.72,32.79,NA,66.35,NA,38.01,43.6,6.305,112.02,NA,NA,NA,43.1,NA,56.4,274.799,NA,7.16,NA,179.53,20.34,NA,16.61,NA,NA,98.65,41.72
2018-06-20,51.06,59.203,67.42,51.06,66.8,NA,49.05,33.39,NA,67.4,NA,39.26,44.21,6.57,114,NA,NA,NA,42.82,NA,58.2,275.999,NA,7.51,NA,176.4,20.72,NA,17.16,NA,NA,104.2,42.12
2018-06-19,50.22,58.935,66.22,50.22,66.97,NA,48.71,32.81,NA,67.75,NA,39.18,43.33,6.58,111.48,NA,NA,NA,46.27,NA,56.46,268.799,NA,7.47,NA,169.89,20.67,NA,16.98,NA,NA,101.17,41.98
2018-06-18,49.51,59.179,66.6,49.51,67.98,NA,48.75,32.58,NA,66.75,NA,38.86,43.82,6.585,114.43,NA,NA,NA,46.52,NA,56.31,285.599,NA,7.64,NA,174.35,20.56,NA,16.88,NA,NA,107.31,41.9
2018-06-15,49.42,57.964,67.82,49.42,68.77,NA,48.64,33.88,NA,64.9,NA,38.89,42.54,71.875,114.78,NA,NA,NA,46.28,NA,56.11,295.199,NA,7.58,NA,175.02,20.37,NA,16.79,NA,NA,109.68,40.93
2018-06-14,49.02,58.006,67.54,49.02,67.97,NA,48.3,33.82,NA,63.6,NA,39,41.65,7.095,118.79,NA,NA,NA,45.9,NA,55.12,302.999,NA,7.38,NA,178.1,20.22,NA,16.65,NA,NA,111.31,41.16
2018-06-13,48.46,57.211,63.48,48.46,67.63,NA,47.94,32.32,NA,64.05,NA,39.33,32.99,7.24,113.85,NA,NA,NA,48.27,NA,54.26,305.399,NA,7.31,NA,170.82,20.16,NA,16.6,NA,NA,107.37,41.05
2018-06-12,49.7,57.41,61.64,49.7,68.44,NA,48.74,32.38,NA,64.25,NA,40.45,33.22,7.28,114.84,NA,NA,NA,48.45,NA,52.38,308.399,NA,7.27,NA,170.23,20.12,NA,16.9,NA,NA,105.89,42.64
2018-06-11,49.61,57.045,61.9,49.61,68.61,NA,48.54,32,NA,64.9,NA,40.49,32.05,7.11,113.07,NA,NA,NA,48.19,NA,51.99,322.199,NA,7.22,NA,172.37,20.06,NA,16.83,NA,NA,103.84,41.87
2018-06-08,49.11,56.636,60.24,49.11,68.69,NA,48.59,32.08,NA,64.85,NA,40.29,33.25,7.665,109.14,NA,NA,NA,48.18,NA,51.13,311.999,NA,7.24,NA,171.48,19.9,NA,16.7,NA,NA,106.54,42.04
2018-06-07,48.44,56.721,59.64,48.44,67.97,NA,47.82,32,NA,64.75,NA,40.45,33.43,78.825,109.08,NA,NA,NA,47.68,NA,51.01,308.399,NA,7.18,NA,166.03,19.45,NA,16.66,NA,NA,105.2,41.35
2018-06-06,48.91,57.347,59.17,48.91,68.76,NA,48.06,32.27,NA,64.8,NA,39.95,33.48,7.875,104.71,NA,NA,NA,47.75,NA,50.64,308.399,NA,7.15,NA,165.64,19.71,NA,16.63,NA,NA,105.17,41.88
2018-06-05,47.53,57.551,58.27,47.53,67.36,NA,47.57,31.08,NA,65,NA,40.04,32.92,7.8,121,NA,NA,NA,47.13,NA,50.23,319.199,NA,7.06,NA,164.96,19.71,NA,16.7,NA,NA,106.19,44.11
2018-06-04,46.89,57.652,57.52,46.89,66.52,NA,47,31.29,NA,64.75,NA,39.07,31.67,7.885,119.99,NA,NA,NA,47.32,NA,50.11,329.999,NA,7.1,NA,162.83,19.34,NA,16.45,NA,NA,104.37,43.23
2018-06-01,46.61,56.75,57.53,46.61,64.99,NA,46.07,31.26,NA,62.9,NA,38.34,31.62,8.47,117.09,NA,NA,NA,47.35,NA,49.98,328.199,NA,7.07,NA,159.24,19.15,NA,16.44,NA,NA,103.3,43.11
2018-05-31,45.66,55,57.17,45.66,63.6,NA,46.19,31.18,NA,62.4,NA,37.72,32.34,8.48,116.53,NA,NA,NA,46.72,NA,50.37,330.599,NA,7.1,NA,157.71,18.94,NA,16.94,NA,NA,101.91,42.85
2018-05-30,46.53,53.874,58.95,46.53,64.51,NA,47.08,31.48,NA,63.7,NA,37.85,31.71,8.34,115.42,NA,NA,NA,47.05,NA,51.23,329.999,NA,7.12,NA,156.38,19.15,NA,16.75,NA,NA,102.26,43.56
2018-05-29,46.23,53.403,59.11,46.23,62.64,NA,46.59,31.51,NA,65,NA,37.53,30.41,7.975,107.09,NA,NA,NA,46.26,NA,50.27,334.799,NA,6.98,NA,154.62,19.21,NA,16.21,NA,NA,102.21,42.59
2018-05-25,46.15,54.204,59.35,46.15,62.81,NA,47.56,31.75,NA,64.65,NA,37.94,30.44,8.615,103,NA,NA,NA,47,NA,50.97,330.599,NA,6.95,NA,156.6,19,NA,15.26,NA,NA,102.57,42.59
2018-05-24,45.94,54.272,58.43,45.94,62.4,NA,47.75,31.63,NA,64.85,NA,37.79,29.5,8.77,106.95,NA,NA,NA,46.46,NA,50.6,332.999,NA,6.92,NA,154.59,18.86,NA,14.72,NA,NA,102.4,43.41
2018-05-23,45.9,54.298,57.41,45.9,62.24,NA,47.85,31.88,NA,64,NA,38.04,29.38,8.85,106.12,NA,NA,NA,46.9,NA,50.51,338.999,NA,6.93,NA,154.37,18.58,NA,14.47,NA,NA,103.48,44.47
2018-05-22,45.79,53.765,57.85,45.79,62.53,NA,47.68,32.51,NA,62.65,NA,37.77,28.99,7.695,105.95,NA,NA,NA,46.37,NA,51.52,337.199,NA,6.94,NA,150.43,18.6,NA,14.05,NA,NA,102.66,44.16
2018-05-21,47.14,54.201,57.34,47.14,63.05,NA,47.73,32.34,NA,54.7,NA,38.29,29.4,9.275,105.7,NA,NA,NA,47.21,NA,52,337.799,NA,7,NA,150.22,18.73,NA,13.91,NA,NA,101.45,46.45
